Index,fsr1,fsr2,fsr3,fsr4,Posture,Age,Gender,Weight
1521,0,1827,2852,1262,crossed_legs_left,21,Male,65kg
1522,0,1823,2848,1200,crossed_legs_left,21,Male,65kg
1523,0,1823,2849,1251,crossed_legs_left,21,Male,65kg
1524,0,1837,2847,1330,crossed_legs_left,21,Male,65kg
1525,0,1815,2834,1353,crossed_legs_left,21,Male,65kg
1526,25,1809,2850,1279,crossed_legs_left,21,Male,65kg
1527,25,1825,2832,1328,crossed_legs_left,21,Male,65kg
1528,0,1778,2864,1318,crossed_legs_left,21,Male,65kg
1529,0,1718,2847,1287,crossed_legs_left,21,Male,65kg
1530,28,1695,2864,1279,crossed_legs_left,21,Male,65kg
1531,9,1691,2885,1254,crossed_legs_left,21,Male,65kg
1532,22,1737,2875,1261,crossed_legs_left,21,Male,65kg
1533,0,1759,2887,1280,crossed_legs_left,21,Male,65kg
1534,0,1776,2914,1312,crossed_legs_left,21,Male,65kg
1535,0,1790,2914,1297,crossed_legs_left,21,Male,65kg
1536,0,1786,2912,1223,crossed_legs_left,21,Male,65kg
1537,0,1792,2907,1296,crossed_legs_left,21,Male,65kg
1538,0,1793,2921,1286,crossed_legs_left,21,Male,65kg
1539,0,2032,2640,1238,crossed_legs_left,21,Male,65kg
1540,0,2289,1664,1295,crossed_legs_left,21,Male,65kg
1541,0,1773,2635,1271,crossed_legs_left,21,Male,65kg
1542,0,1760,2704,1169,crossed_legs_left,21,Male,65kg
1543,0,1835,2709,1200,crossed_legs_left,21,Male,65kg
1544,0,1835,2725,1137,crossed_legs_left,21,Male,65kg
1545,0,1866,2764,1039,crossed_legs_left,21,Male,65kg
1546,0,1857,2785,981,crossed_legs_left,21,Male,65kg
1547,0,1860,2781,950,crossed_legs_left,21,Male,65kg
1548,0,1875,2772,986,crossed_legs_left,21,Male,65kg
1549,0,1889,2768,1008,crossed_legs_left,21,Male,65kg
1550,0,1888,2768,1145,crossed_legs_left,21,Male,65kg
1551,0,1889,2784,1155,crossed_legs_left,21,Male,65kg
1552,0,1893,2790,1168,crossed_legs_left,21,Male,65kg
1553,0,1898,2793,1126,crossed_legs_left,21,Male,65kg
1554,0,1889,2800,1168,crossed_legs_left,21,Male,65kg
1555,0,1897,2798,1119,crossed_legs_left,21,Male,65kg
1556,0,1901,2812,1232,crossed_legs_left,21,Male,65kg
1557,0,1905,2800,1122,crossed_legs_left,21,Male,65kg
1558,0,1904,2794,1136,crossed_legs_left,21,Male,65kg
1559,0,1900,2808,1104,crossed_legs_left,21,Male,65kg
1560,0,1892,2800,1187,crossed_legs_left,21,Male,65kg
1561,0,1904,2816,1182,crossed_legs_left,21,Male,65kg
1562,0,1904,2817,1211,crossed_legs_left,21,Male,65kg
1563,0,1904,2815,1189,crossed_legs_left,21,Male,65kg
1564,0,1898,2818,1151,crossed_legs_left,21,Male,65kg
1565,0,1911,2822,1155,crossed_legs_left,21,Male,65kg
1566,0,1899,2835,1190,crossed_legs_left,21,Male,65kg
1567,0,1903,2837,1222,crossed_legs_left,21,Male,65kg
1568,0,1891,2830,1239,crossed_legs_left,21,Male,65kg
1569,0,1895,2831,1232,crossed_legs_left,21,Male,65kg
1570,0,1904,2826,1184,crossed_legs_left,21,Male,65kg
1571,0,1894,2830,1169,crossed_legs_left,21,Male,65kg
1572,0,1891,2830,1191,crossed_legs_left,21,Male,65kg
1573,0,1904,2838,1196,crossed_legs_left,21,Male,65kg
1574,0,1905,2833,1200,crossed_legs_left,21,Male,65kg
1575,0,1907,2835,1189,crossed_legs_left,21,Male,65kg
1576,0,1904,2818,1218,crossed_legs_left,21,Male,65kg
1577,0,1907,2832,1227,crossed_legs_left,21,Male,65kg
1578,0,1907,2827,1253,crossed_legs_left,21,Male,65kg
1579,0,1920,2847,1248,crossed_legs_left,21,Male,65kg
1580,0,1914,2833,1246,crossed_legs_left,21,Male,65kg
1581,0,1904,2849,1243,crossed_legs_left,21,Male,65kg
1582,0,1907,2847,1232,crossed_legs_left,21,Male,65kg
1583,0,1907,2834,1255,crossed_legs_left,21,Male,65kg
1584,0,1906,2834,1285,crossed_legs_left,21,Male,65kg
1585,0,1909,2841,1290,crossed_legs_left,21,Male,65kg
1586,0,1907,2839,1291,crossed_legs_left,21,Male,65kg
1587,0,1917,2847,1223,crossed_legs_left,21,Male,65kg
1588,0,1913,2828,1194,crossed_legs_left,21,Male,65kg
1589,0,1907,2838,1184,crossed_legs_left,21,Male,65kg
1590,0,1913,2831,1233,crossed_legs_left,21,Male,65kg
1591,0,1915,2803,1269,crossed_legs_left,21,Male,65kg
1592,0,1909,2827,1228,crossed_legs_left,21,Male,65kg
1593,0,1906,2834,1206,crossed_legs_left,21,Male,65kg
1594,0,1918,2832,1205,crossed_legs_left,21,Male,65kg
1595,0,1915,2831,1197,crossed_legs_left,21,Male,65kg
1596,0,1919,2821,1202,crossed_legs_left,21,Male,65kg
1597,0,1910,2826,1194,crossed_legs_left,21,Male,65kg
1598,0,1921,2835,1212,crossed_legs_left,21,Male,65kg
1599,0,1915,2837,1208,crossed_legs_left,21,Male,65kg
1600,0,1904,2833,1225,crossed_legs_left,21,Male,65kg
1601,0,1906,2827,1239,crossed_legs_left,21,Male,65kg
1602,0,1917,2826,1216,crossed_legs_left,21,Male,65kg
1603,0,1911,2829,1216,crossed_legs_left,21,Male,65kg
1604,0,1917,2819,1242,crossed_legs_left,21,Male,65kg
1605,0,1904,2810,1279,crossed_legs_left,21,Male,65kg
1606,0,1908,2831,1287,crossed_legs_left,21,Male,65kg
1607,0,1915,2834,1297,crossed_legs_left,21,Male,65kg
1608,0,1915,2823,1270,crossed_legs_left,21,Male,65kg
1609,0,1907,2826,1261,crossed_legs_left,21,Male,65kg
1610,0,1901,2829,1297,crossed_legs_left,21,Male,65kg
1611,0,1911,2833,1264,crossed_legs_left,21,Male,65kg
1612,0,1910,2832,1275,crossed_legs_left,21,Male,65kg
1613,0,1913,2834,1281,crossed_legs_left,21,Male,65kg
1614,0,1914,2833,1271,crossed_legs_left,21,Male,65kg
1615,0,1919,2831,1243,crossed_legs_left,21,Male,65kg
1616,0,1910,2817,1306,crossed_legs_left,21,Male,65kg
1617,0,1918,2827,1310,crossed_legs_left,21,Male,65kg
1618,0,1907,2843,1358,crossed_legs_left,21,Male,65kg
1619,0,1919,2820,1381,crossed_legs_left,21,Male,65kg
1620,0,1918,2832,1363,crossed_legs_left,21,Male,65kg
1621,0,1914,2789,1337,crossed_legs_left,21,Male,65kg
1622,0,1913,2814,1335,crossed_legs_left,21,Male,65kg
1623,0,1922,2811,1350,crossed_legs_left,21,Male,65kg
1624,0,1904,2830,1283,crossed_legs_left,21,Male,65kg
1625,0,1905,2827,1303,crossed_legs_left,21,Male,65kg
1626,0,1904,2832,1299,crossed_legs_left,21,Male,65kg
1627,0,1916,2841,1264,crossed_legs_left,21,Male,65kg
1628,0,1925,2845,1295,crossed_legs_left,21,Male,65kg
1629,0,1914,2835,1313,crossed_legs_left,21,Male,65kg
1630,0,1908,2839,1305,crossed_legs_left,21,Male,65kg
1631,0,1922,2842,1285,crossed_legs_left,21,Male,65kg
1632,0,1916,2832,1360,crossed_legs_left,21,Male,65kg
1633,0,1919,2821,1377,crossed_legs_left,21,Male,65kg
1634,0,1911,2822,1360,crossed_legs_left,21,Male,65kg
1635,0,1915,2832,1318,crossed_legs_left,21,Male,65kg
1636,0,1925,2834,1328,crossed_legs_left,21,Male,65kg
1637,0,1924,2747,1381,crossed_legs_left,21,Male,65kg
1638,0,1920,2827,1375,crossed_legs_left,21,Male,65kg
1639,0,1894,2769,1400,crossed_legs_left,21,Male,65kg
1640,0,1927,2803,1407,crossed_legs_left,21,Male,65kg
1641,0,1920,2829,1382,crossed_legs_left,21,Male,65kg
1642,0,1933,2811,1375,crossed_legs_left,21,Male,65kg
1643,0,1910,2816,1327,crossed_legs_left,21,Male,65kg
1644,0,1925,2826,1318,crossed_legs_left,21,Male,65kg
1645,6,1927,2832,1329,crossed_legs_left,21,Male,65kg
1646,0,1929,2834,1360,crossed_legs_left,21,Male,65kg
1647,9,1925,2838,1361,crossed_legs_left,21,Male,65kg
1648,0,1927,2849,1344,crossed_legs_left,21,Male,65kg
1649,0,1923,2859,1285,crossed_legs_left,21,Male,65kg
1650,0,1923,2861,1283,crossed_legs_left,21,Male,65kg
1651,0,1911,2841,1242,crossed_legs_left,21,Male,65kg
1652,0,1898,2855,1270,crossed_legs_left,21,Male,65kg
1653,0,1889,2869,1266,crossed_legs_left,21,Male,65kg
1654,0,1890,2861,1315,crossed_legs_left,21,Male,65kg
1655,0,1897,2863,1321,crossed_legs_left,21,Male,65kg
1656,0,1887,2864,1344,crossed_legs_left,21,Male,65kg
1657,9,1901,2866,1337,crossed_legs_left,21,Male,65kg
1658,0,1904,2854,1266,crossed_legs_left,21,Male,65kg
1659,0,1904,2861,1291,crossed_legs_left,21,Male,65kg
1660,0,1893,2864,1282,crossed_legs_left,21,Male,65kg
1661,0,1901,2866,1323,crossed_legs_left,21,Male,65kg
1662,13,1905,2870,1303,crossed_legs_left,21,Male,65kg
1663,25,1901,2867,1301,crossed_legs_left,21,Male,65kg
1664,16,1904,2864,1295,crossed_legs_left,21,Male,65kg
1665,23,1904,2866,1351,crossed_legs_left,21,Male,65kg
1666,6,1898,2866,1325,crossed_legs_left,21,Male,65kg
1667,0,1904,2869,1298,crossed_legs_left,21,Male,65kg
1668,0,1911,2897,1322,crossed_legs_left,21,Male,65kg
1669,99,1904,2866,1287,crossed_legs_left,21,Male,65kg
1670,113,1903,2882,1305,crossed_legs_left,21,Male,65kg
1671,0,1911,2910,1331,crossed_legs_left,21,Male,65kg
1672,0,1904,2925,1319,crossed_legs_left,21,Male,65kg
1673,0,1904,2930,1331,crossed_legs_left,21,Male,65kg
1674,0,1911,2919,1363,crossed_legs_left,21,Male,65kg
1675,0,1916,2918,1335,crossed_legs_left,21,Male,65kg
1676,0,1906,2923,1357,crossed_legs_left,21,Male,65kg
1677,0,1907,2922,1348,crossed_legs_left,21,Male,65kg
1678,0,1915,2923,1335,crossed_legs_left,21,Male,65kg
1679,0,1911,2915,1372,crossed_legs_left,21,Male,65kg
1680,0,1910,2912,1354,crossed_legs_left,21,Male,65kg
1681,0,1921,2916,1361,crossed_legs_left,21,Male,65kg
1682,0,1919,2918,1330,crossed_legs_left,21,Male,65kg
1683,0,1907,2907,1343,crossed_legs_left,21,Male,65kg
1684,0,1913,2919,1334,crossed_legs_left,21,Male,65kg
1685,0,1910,2914,1270,crossed_legs_left,21,Male,65kg
1686,0,1904,2928,1296,crossed_legs_left,21,Male,65kg
1687,0,1856,2891,1296,crossed_legs_left,21,Male,65kg
1688,16,1918,2937,1296,crossed_legs_left,21,Male,65kg
1689,16,1909,2938,1266,crossed_legs_left,21,Male,65kg
1690,0,1917,2941,1278,crossed_legs_left,21,Male,65kg
1691,45,1926,2931,1251,crossed_legs_left,21,Male,65kg
1692,42,1913,2933,1296,crossed_legs_left,21,Male,65kg
1693,16,1910,2933,1295,crossed_legs_left,21,Male,65kg
1694,16,1918,2935,1293,crossed_legs_left,21,Male,65kg
1695,25,1919,2938,1304,crossed_legs_left,21,Male,65kg
1696,48,1916,2938,1310,crossed_legs_left,21,Male,65kg
1697,16,1925,2942,1243,crossed_legs_left,21,Male,65kg
1698,0,1925,2951,1267,crossed_legs_left,21,Male,65kg
1699,0,1922,2944,1307,crossed_legs_left,21,Male,65kg
1700,0,1920,2944,1291,crossed_legs_left,21,Male,65kg
1701,13,1923,2935,1328,crossed_legs_left,21,Male,65kg
1702,10,1919,2932,1271,crossed_legs_left,21,Male,65kg
1703,0,1923,2946,1258,crossed_legs_left,21,Male,65kg
1704,17,1927,2940,1296,crossed_legs_left,21,Male,65kg
1705,16,1933,2946,1317,crossed_legs_left,21,Male,65kg
1706,0,1930,2939,1283,crossed_legs_left,21,Male,65kg
1707,0,1933,2947,1249,crossed_legs_left,21,Male,65kg
1708,0,1931,2953,1280,crossed_legs_left,21,Male,65kg
1709,0,1933,2950,1290,crossed_legs_left,21,Male,65kg
1710,0,1936,2945,1299,crossed_legs_left,21,Male,65kg
1711,0,1942,2945,1268,crossed_legs_left,21,Male,65kg
1712,0,1919,2935,1246,crossed_legs_left,21,Male,65kg
1713,0,1935,2929,1263,crossed_legs_left,21,Male,65kg
1714,0,1930,2937,1279,crossed_legs_left,21,Male,65kg
1715,0,1942,2947,1296,crossed_legs_left,21,Male,65kg
1716,0,1920,2943,1281,crossed_legs_left,21,Male,65kg
1717,0,1923,2938,1285,crossed_legs_left,21,Male,65kg
1718,0,1919,2933,1255,crossed_legs_left,21,Male,65kg
1719,0,1922,2949,1242,crossed_legs_left,21,Male,65kg
1720,14,1936,2932,1221,crossed_legs_left,21,Male,65kg
1721,16,1930,2950,1221,crossed_legs_left,21,Male,65kg
1722,4,1935,2943,1235,crossed_legs_left,21,Male,65kg
1723,0,1924,2939,1247,crossed_legs_left,21,Male,65kg
1724,0,1936,2951,1253,crossed_legs_left,21,Male,65kg
1725,24,1937,2929,1234,crossed_legs_left,21,Male,65kg
1726,11,1930,2933,1221,crossed_legs_left,21,Male,65kg
1727,16,1935,2928,1234,crossed_legs_left,21,Male,65kg
1728,20,1930,2929,1249,crossed_legs_left,21,Male,65kg
1729,25,1936,2929,1266,crossed_legs_left,21,Male,65kg
1730,25,1936,2935,1275,crossed_legs_left,21,Male,65kg
1731,2,1933,2935,1255,crossed_legs_left,21,Male,65kg
1732,14,1941,2936,1242,crossed_legs_left,21,Male,65kg
1733,27,1950,2929,1263,crossed_legs_left,21,Male,65kg
1734,43,1934,2916,1282,crossed_legs_left,21,Male,65kg
1735,16,1926,2921,1270,crossed_legs_left,21,Male,65kg
1736,21,1938,2923,1281,crossed_legs_left,21,Male,65kg
1737,43,1937,2918,1294,crossed_legs_left,21,Male,65kg
1738,47,1935,2926,1298,crossed_legs_left,21,Male,65kg
1739,45,1936,2919,1267,crossed_legs_left,21,Male,65kg
1740,49,1950,2926,1264,crossed_legs_left,21,Male,65kg
1741,54,1939,2917,1282,crossed_legs_left,21,Male,65kg
1742,52,1927,2906,1308,crossed_legs_left,21,Male,65kg
1743,59,1933,2922,1306,crossed_legs_left,21,Male,65kg
1744,34,1934,2928,1314,crossed_legs_left,21,Male,65kg
1745,50,1936,2918,1334,crossed_legs_left,21,Male,65kg
1746,48,1942,2919,1332,crossed_legs_left,21,Male,65kg
1747,54,1939,2903,1337,crossed_legs_left,21,Male,65kg
1748,58,1946,2895,1321,crossed_legs_left,21,Male,65kg
1749,51,1947,2894,1279,crossed_legs_left,21,Male,65kg
1750,48,1943,2903,1199,crossed_legs_left,21,Male,65kg
1751,0,2150,2213,1625,crossed_legs_right,21,Male,65kg
1752,1122,0,1250,2513,crossed_legs_right,21,Male,65kg
1753,887,0,1594,2515,crossed_legs_right,21,Male,65kg
1754,880,0,1621,2525,crossed_legs_right,21,Male,65kg
1755,831,0,1625,2525,crossed_legs_right,21,Male,65kg
1756,818,0,1616,2583,crossed_legs_right,21,Male,65kg
1757,841,0,1582,2608,crossed_legs_right,21,Male,65kg
1758,835,0,1610,2608,crossed_legs_right,21,Male,65kg
1759,832,0,1687,2551,crossed_legs_right,21,Male,65kg
1760,817,0,1633,2599,crossed_legs_right,21,Male,65kg
1761,796,0,1661,2591,crossed_legs_right,21,Male,65kg
1762,806,0,1644,2617,crossed_legs_right,21,Male,65kg
1763,813,0,1660,2559,crossed_legs_right,21,Male,65kg
1764,816,0,1659,2608,crossed_legs_right,21,Male,65kg
1765,815,0,1680,2622,crossed_legs_right,21,Male,65kg
1766,836,0,1675,2608,crossed_legs_right,21,Male,65kg
1767,816,0,1678,2559,crossed_legs_right,21,Male,65kg
1768,816,0,1706,2585,crossed_legs_right,21,Male,65kg
1769,816,0,1710,2602,crossed_legs_right,21,Male,65kg
1770,815,0,1699,2592,crossed_legs_right,21,Male,65kg
1771,826,0,1702,2559,crossed_legs_right,21,Male,65kg
1772,826,0,1703,2559,crossed_legs_right,21,Male,65kg
1773,815,0,1709,2559,crossed_legs_right,21,Male,65kg
1774,816,0,1702,2559,crossed_legs_right,21,Male,65kg
1775,838,0,1702,2598,crossed_legs_right,21,Male,65kg
1776,847,0,1711,2582,crossed_legs_right,21,Male,65kg
1777,822,0,1701,2559,crossed_legs_right,21,Male,65kg
1778,822,0,1719,2559,crossed_legs_right,21,Male,65kg
1779,821,0,1713,2582,crossed_legs_right,21,Male,65kg
1780,813,0,1712,2591,crossed_legs_right,21,Male,65kg
1781,821,0,1718,2559,crossed_legs_right,21,Male,65kg
1782,815,0,1722,2595,crossed_legs_right,21,Male,65kg
1783,820,0,1715,2594,crossed_legs_right,21,Male,65kg
1784,810,0,1719,2599,crossed_legs_right,21,Male,65kg
1785,815,0,1727,2587,crossed_legs_right,21,Male,65kg
1786,798,0,1712,2603,crossed_legs_right,21,Male,65kg
1787,799,0,1712,2603,crossed_legs_right,21,Male,65kg
1788,793,0,1723,2597,crossed_legs_right,21,Male,65kg
1789,824,0,1718,2608,crossed_legs_right,21,Male,65kg
1790,822,0,1713,2602,crossed_legs_right,21,Male,65kg
1791,814,0,1724,2603,crossed_legs_right,21,Male,65kg
1792,833,0,1722,2618,crossed_legs_right,21,Male,65kg
1793,814,0,1724,2622,crossed_legs_right,21,Male,65kg
1794,819,0,1728,2607,crossed_legs_right,21,Male,65kg
1795,837,0,1719,2614,crossed_legs_right,21,Male,65kg
1796,820,0,1712,2622,crossed_legs_right,21,Male,65kg
1797,803,0,1707,2608,crossed_legs_right,21,Male,65kg
1798,823,0,1717,2609,crossed_legs_right,21,Male,65kg
1799,814,0,1709,2619,crossed_legs_right,21,Male,65kg
1800,832,0,1717,2614,crossed_legs_right,21,Male,65kg
1801,858,0,1701,2613,crossed_legs_right,21,Male,65kg
1802,818,0,1714,2626,crossed_legs_right,21,Male,65kg
1803,814,0,1718,2614,crossed_legs_right,21,Male,65kg
1804,818,0,1706,2614,crossed_legs_right,21,Male,65kg
1805,839,0,1705,2624,crossed_legs_right,21,Male,65kg
1806,818,0,1702,2623,crossed_legs_right,21,Male,65kg
1807,827,0,1712,2623,crossed_legs_right,21,Male,65kg
1808,816,0,1701,2626,crossed_legs_right,21,Male,65kg
1809,800,0,1698,2631,crossed_legs_right,21,Male,65kg
1810,834,0,1802,2615,crossed_legs_right,21,Male,65kg
1811,861,0,1728,2599,crossed_legs_right,21,Male,65kg
1812,907,0,1717,2588,crossed_legs_right,21,Male,65kg
1813,935,0,1742,2581,crossed_legs_right,21,Male,65kg
1814,912,0,1712,2585,crossed_legs_right,21,Male,65kg
1815,912,0,1699,2559,crossed_legs_right,21,Male,65kg
1816,923,0,1729,2551,crossed_legs_right,21,Male,65kg
1817,938,0,1722,2548,crossed_legs_right,21,Male,65kg
1818,976,0,1699,2547,crossed_legs_right,21,Male,65kg
1819,959,0,1721,2586,crossed_legs_right,21,Male,65kg
1820,951,0,1714,2581,crossed_legs_right,21,Male,65kg
1821,957,0,1714,2604,crossed_legs_right,21,Male,65kg
1822,963,0,1715,2591,crossed_legs_right,21,Male,65kg
1823,951,0,1714,2602,crossed_legs_right,21,Male,65kg
1824,943,0,1698,2559,crossed_legs_right,21,Male,65kg
1825,967,0,1717,2597,crossed_legs_right,21,Male,65kg
1826,981,0,1733,2599,crossed_legs_right,21,Male,65kg
1827,983,0,1731,2585,crossed_legs_right,21,Male,65kg
1828,976,0,1739,2594,crossed_legs_right,21,Male,65kg
1829,986,0,1723,2608,crossed_legs_right,21,Male,65kg
1830,976,0,1722,2608,crossed_legs_right,21,Male,65kg
1831,979,0,1725,2611,crossed_legs_right,21,Male,65kg
1832,978,0,1723,2614,crossed_legs_right,21,Male,65kg
1833,970,0,1731,2608,crossed_legs_right,21,Male,65kg
1834,960,0,1724,2608,crossed_legs_right,21,Male,65kg
1835,961,0,1730,2613,crossed_legs_right,21,Male,65kg
1836,953,0,1730,2614,crossed_legs_right,21,Male,65kg
1837,951,0,1744,2605,crossed_legs_right,21,Male,65kg
1838,967,0,1715,2608,crossed_legs_right,21,Male,65kg
1839,947,0,1726,2619,crossed_legs_right,21,Male,65kg
1840,961,0,1734,2608,crossed_legs_right,21,Male,65kg
1841,944,0,1729,2608,crossed_legs_right,21,Male,65kg
1842,960,0,1727,2608,crossed_legs_right,21,Male,65kg
1843,988,0,1728,2596,crossed_legs_right,21,Male,65kg
1844,978,0,1749,2606,crossed_legs_right,21,Male,65kg
1845,970,0,1744,2603,crossed_legs_right,21,Male,65kg
1846,987,0,1799,2594,crossed_legs_right,21,Male,65kg
1847,983,0,1827,2542,crossed_legs_right,21,Male,65kg
1848,1015,0,1808,2581,crossed_legs_right,21,Male,65kg
1849,1008,0,1808,2590,crossed_legs_right,21,Male,65kg
1850,1015,0,1841,2583,crossed_legs_right,21,Male,65kg
1851,1023,0,1840,2559,crossed_legs_right,21,Male,65kg
1852,1041,0,1837,2590,crossed_legs_right,21,Male,65kg
1853,1054,0,1824,2591,crossed_legs_right,21,Male,65kg
1854,1072,0,1837,2591,crossed_legs_right,21,Male,65kg
1855,1072,0,1828,2602,crossed_legs_right,21,Male,65kg
1856,1070,0,1833,2597,crossed_legs_right,21,Male,65kg
1857,1065,0,1840,2591,crossed_legs_right,21,Male,65kg
1858,1071,0,1837,2597,crossed_legs_right,21,Male,65kg
1859,1072,0,1839,2597,crossed_legs_right,21,Male,65kg
1860,1060,0,1835,2603,crossed_legs_right,21,Male,65kg
1861,1057,0,1835,2592,crossed_legs_right,21,Male,65kg
1862,1072,0,1835,2597,crossed_legs_right,21,Male,65kg
1863,1067,0,1798,2598,crossed_legs_right,21,Male,65kg
1864,1080,0,1828,2586,crossed_legs_right,21,Male,65kg
1865,1082,0,1829,2589,crossed_legs_right,21,Male,65kg
1866,1062,0,1819,2592,crossed_legs_right,21,Male,65kg
1867,1067,0,1811,2604,crossed_legs_right,21,Male,65kg
1868,1070,0,1791,2598,crossed_legs_right,21,Male,65kg
1869,1081,0,1825,2596,crossed_legs_right,21,Male,65kg
1870,1070,0,1837,2594,crossed_legs_right,21,Male,65kg
1871,1067,0,1853,2595,crossed_legs_right,21,Male,65kg
1872,1094,0,1831,2557,crossed_legs_right,21,Male,65kg
1873,1093,0,1833,2557,crossed_legs_right,21,Male,65kg
1874,1063,0,1837,2559,crossed_legs_right,21,Male,65kg
1875,1072,0,1837,2559,crossed_legs_right,21,Male,65kg
1876,1095,0,1824,2559,crossed_legs_right,21,Male,65kg
1877,1083,0,1824,2582,crossed_legs_right,21,Male,65kg
1878,1084,0,1840,2559,crossed_legs_right,21,Male,65kg
1879,1074,0,1826,2559,crossed_legs_right,21,Male,65kg
1880,1086,0,1823,2581,crossed_legs_right,21,Male,65kg
1881,1072,0,1821,2559,crossed_legs_right,21,Male,65kg
1882,1075,0,1816,2559,crossed_legs_right,21,Male,65kg
1883,1068,0,1813,2559,crossed_legs_right,21,Male,65kg
1884,1069,0,1822,2559,crossed_legs_right,21,Male,65kg
1885,1074,0,1817,2559,crossed_legs_right,21,Male,65kg
1886,1072,0,1818,2559,crossed_legs_right,21,Male,65kg
1887,1078,0,1818,2559,crossed_legs_right,21,Male,65kg
1888,1070,0,1821,2559,crossed_legs_right,21,Male,65kg
1889,1077,0,1821,2559,crossed_legs_right,21,Male,65kg
1890,1088,0,1825,2559,crossed_legs_right,21,Male,65kg
1891,1076,0,1825,2559,crossed_legs_right,21,Male,65kg
1892,1079,0,1831,2559,crossed_legs_right,21,Male,65kg
1893,1079,0,1831,2583,crossed_legs_right,21,Male,65kg
1894,1072,0,1833,2559,crossed_legs_right,21,Male,65kg
1895,1074,0,1824,2559,crossed_legs_right,21,Male,65kg
1896,1078,0,1835,2559,crossed_legs_right,21,Male,65kg
1897,1089,0,1835,2559,crossed_legs_right,21,Male,65kg
1898,1079,0,1835,2559,crossed_legs_right,21,Male,65kg
1899,1082,0,1829,2554,crossed_legs_right,21,Male,65kg
1900,1067,0,1831,2559,crossed_legs_right,21,Male,65kg
1901,1085,0,1839,2559,crossed_legs_right,21,Male,65kg
1902,1098,0,1831,2559,crossed_legs_right,21,Male,65kg
1903,1088,0,1841,2559,crossed_legs_right,21,Male,65kg
1904,1092,0,1840,2559,crossed_legs_right,21,Male,65kg
1905,1104,0,1848,2559,crossed_legs_right,21,Male,65kg
1906,1099,0,1839,2583,crossed_legs_right,21,Male,65kg
1907,1094,0,1817,2559,crossed_legs_right,21,Male,65kg
1908,1069,0,1855,2587,crossed_legs_right,21,Male,65kg
1909,1081,0,1845,2586,crossed_legs_right,21,Male,65kg
1910,1093,0,1838,2559,crossed_legs_right,21,Male,65kg
1911,1088,0,1891,2531,crossed_legs_right,21,Male,65kg
1912,1079,0,1841,2559,crossed_legs_right,21,Male,65kg
1913,1095,0,1855,2559,crossed_legs_right,21,Male,65kg
1914,1107,0,1843,2559,crossed_legs_right,21,Male,65kg
1915,1106,0,1857,2559,crossed_legs_right,21,Male,65kg
1916,1102,0,1851,2559,crossed_legs_right,21,Male,65kg
1917,1094,0,1857,2559,crossed_legs_right,21,Male,65kg
1918,1118,0,1843,2559,crossed_legs_right,21,Male,65kg
1919,1115,0,1842,2559,crossed_legs_right,21,Male,65kg
1920,1100,0,1841,2559,crossed_legs_right,21,Male,65kg
1921,1097,0,1851,2559,crossed_legs_right,21,Male,65kg
1922,1110,0,1845,2559,crossed_legs_right,21,Male,65kg
1923,1110,0,1841,2581,crossed_legs_right,21,Male,65kg
1924,1095,0,1845,2559,crossed_legs_right,21,Male,65kg
1925,1082,0,1826,2559,crossed_legs_right,21,Male,65kg
1926,1114,0,1850,2559,crossed_legs_right,21,Male,65kg
1927,1104,0,1840,2587,crossed_legs_right,21,Male,65kg
1928,1101,0,1852,2581,crossed_legs_right,21,Male,65kg
1929,1108,0,1851,2559,crossed_legs_right,21,Male,65kg
1930,1093,0,1850,2559,crossed_legs_right,21,Male,65kg
1931,1098,0,1844,2559,crossed_legs_right,21,Male,65kg
1932,1104,0,1842,2559,crossed_legs_right,21,Male,65kg
1933,1101,0,1837,2559,crossed_legs_right,21,Male,65kg
1934,1088,0,1847,2589,crossed_legs_right,21,Male,65kg
1935,1104,0,1846,2559,crossed_legs_right,21,Male,65kg
1936,1105,0,1847,2586,crossed_legs_right,21,Male,65kg
1937,1107,0,1856,2559,crossed_legs_right,21,Male,65kg
1938,1104,0,1862,2586,crossed_legs_right,21,Male,65kg
1939,1111,0,1853,2584,crossed_legs_right,21,Male,65kg
1940,1106,0,1855,2582,crossed_legs_right,21,Male,65kg
1941,1104,0,1850,2583,crossed_legs_right,21,Male,65kg
1942,1101,0,1854,2559,crossed_legs_right,21,Male,65kg
1943,1102,0,1856,2559,crossed_legs_right,21,Male,65kg
1944,1114,0,1872,2559,crossed_legs_right,21,Male,65kg
1945,1099,0,1900,2559,crossed_legs_right,21,Male,65kg
1946,1078,0,1887,2559,crossed_legs_right,21,Male,65kg
1947,1088,0,1856,2559,crossed_legs_right,21,Male,65kg
1948,1115,0,1857,2559,crossed_legs_right,21,Male,65kg
1949,1119,0,1865,2559,crossed_legs_right,21,Male,65kg
1950,1104,0,1885,2559,crossed_legs_right,21,Male,65kg
1951,1103,0,1882,2582,crossed_legs_right,21,Male,65kg
1952,1121,0,1872,2595,crossed_legs_right,21,Male,65kg
1953,1119,0,1869,2591,crossed_legs_right,21,Male,65kg
1954,1104,0,1872,2592,crossed_legs_right,21,Male,65kg
1955,1110,0,1871,2581,crossed_legs_right,21,Male,65kg
1956,1098,0,1872,2559,crossed_legs_right,21,Male,65kg
1957,1127,0,1872,2592,crossed_legs_right,21,Male,65kg
1958,1119,0,1877,2593,crossed_legs_right,21,Male,65kg
1959,1110,0,1875,2590,crossed_legs_right,21,Male,65kg
